Company,Location,Title,Salary
Dunroe,Calgary AB,Data Scientist (Summer Intern,15600
Dunroe,Calgary AB,Data Scientist (Summer Intern,15600
Dalhousie University,Halifax NS,Acoustic Data Scientist / Deep Learning Developer,28000
ClickDishes Inc.,Vancouver BC,data analyst - informatics and systems,56000
Manitoba Government,Winnipeg MB,Data Scientist,74867
Mishon Inc,Remote,Data Scientist,83200
Plus10,None,Data Scientist,85000
Plus10,None,Data Scientist,85000
Plus10,None,Data Scientist,85000
PNI Digital Media,None,Machine Learning Engineer,85000
Alcohol and Gaming Commission of Ontario,Toronto ON,DATA SCIENTIST,86625
Journey Education,Canada,Data Science Instructor,144000
MasterCard,"Vancouver, BC",Data Scientist,70324
University of Waterloo,"Waterloo, ON",Data Scientist,70324
BOEING,"Vancouver, BC",Data Scientist,70324
IFS,"Ottawa, ON",Data Scientist,70324
Kraft Heinz Company,"Don Mills, ON",Data Scientist II,70324
Bell Canada,"Montréal, QC",Data Scientist,70324
Square,"Toronto, ON",Data Scientist,70324
Holmetrics,"Calgary, AB",Data Scientist,70324
Jumio Corporation,"Montréal, QC",Data Scientist - Risk Scoring,70324
Providence Health Care,"Vancouver, BC",Junior Data Scientist,70324
Microsoft,"Vancouver, BC",Data & Applied Scientist,70324
MasterCard,"Vancouver, BC",Data Scientist,70324
IBM,"Markham, ON",Data Science Intern (12-16 Months),70324
Coursera,"Toronto, ON",Data Scientist (entry-level),70324
BOEING,"Vancouver, BC",Data Scientist,70324
TELUS,"Calgary, AB",Data Scientist,70324
MSi Corp (Bell Canada),"Ottawa, ON",Data Scientist,70324
PRA Health Sciences,Remote,Central Data Scientist,70324
Providence Health Care,"Vancouver, BC",Junior Data Scientist,70324
Microsoft,"Vancouver, BC",Senior Data Scientist,70324
Equifax,"Toronto, ON",Data Scientist - Commercial Insights & Modelling,70324
Two Hat,"Kelowna, BC",Data Scientist,70324
Amazon Dev Centre Canada ULC,"Toronto, ON",Applied Scientist,70324
PwC,"Toronto, ON","Analytics, Data Scientist, Associate",70324
Uken Games,"Toronto, ON",Data Scientist,70324
"Canadian Bank Note Company, Limited","Ottawa, ON",Data Scientist,70324
Scotiabank,"Toronto, ON",Data Scientist,70324
National Bank of Canada,"Montréal, QC",Data Scientist,70324
nugget.ai,"Vancouver, BC",Data Engineer/Scientist,70324
Kinsol Research,British Columbia,Data Scientist,70324
Yelp,"Vancouver, BC",Applied Scientist (Remote),70324
Electrical Safety Authority,"Mississauga, ON",Data Scientist,70324
Associated Engineering Group of Companies,"Calgary, AB",Climate Data Scientist,70324
StackAdapt,"Toronto, ON",Data Scientist / Senior Data Scientist,70324
Rock FOC Technology,"Windsor, ON",Data Scientist,70324
SomaDetect,"Kitchener, ON",Data Scientist,70324
Loblaw Companies Limited,"Brampton, ON",Data Scientist,70324
Prenuvo Inc,Remote,Machine Learning Applied Scientist,70324
"Amazon Web Services Canada, In",Canada,Principal Data Scientist - AWS Professional Services,70324
Peritus.ai,"Montréal, QC",Data Scientist,70324
CakeAI,"Toronto, ON",Data Scientist,70324
DataRobot,"Toronto, ON",Customer Facing Data Scientist,70324
Summatti,"Brunswick, ON",Data Scientist,70324
Cymax Group,"Vancouver, BC",Data Scientist,70324
SkipTheDishes,"Calgary, AB",Data Scientist,70324
Maxa AI,"Montréal, QC",Data Scientist,70324
Stantec,"Vancouver, BC",Major Projects Data Scientist,70324
Equifax,"Toronto, ON",Data Scientist - Innovation & Attributes,70324
Guestlogix,Remote,Data Scientist,70324
Sheridan College,"Oakville, ON","Professor, Data Science (Part-time)",70324
Overbond,"Toronto, ON",Data Scientist,70324
Prodigy Game,"Oakville, ON","Data Scientist, Memberships Modelling",70324
Thinking Capital,"Toronto, ON",Data Scientist,70324
Rogers Communications,"Brampton, ON",Senior Wireless Data Scientist,70324
Kroll,"Toronto, ON","Senior Data Scientist, Artificial Intelligence Research",70324
Quarter4 Inc.,None,Machine Learning Specialist - Time Series,70324
Charger Logistics Inc.,None,Senior Data Analyst,70324
Michael Page CA,None,Machine Learning Engineer,70324
Aritzia,"Vancouver, BC","Data & Analytics - Senior Manager, Analytics Engineering",70324
PHEMI Systems,"Vancouver, BC",Data Engineer/Data Scientist,70324
Stantec,"Vancouver, BC",Major Projects Data Scientist,70324
Jungle Scout,Remote,Staff Data Scientist (Remote),70324
Infostrux Solutions,British Columbia,"Data Scientist, Remote",70324
Lightspark,"Vancouver, BC",Data Scientist,70324
RBC,"Toronto, ON",Data Scientist,70324
Audela,"Montréal, QC",Team Lead Data Scientist,70324
IBM,"Markham, ON",Data Science Intern (12-16 Months),70324
Scotiabank,"Toronto, ON",Data Scientist,70324
Services Conseils IntelliSoft inc.,"Montréal, QC",Data Scientist,70324
thinkCOMPASS,"Concord, ON",Data Scientist,70324
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,70324
Groom & Associes,"Montréal, QC",Senior Data Scientist – Healthtech company,70324
Article,"Vancouver, BC",Data Analytics Director,70324
World Vision Canada,"Mississauga, ON","Data Scientist, Analytics & Insights",70324
Relogix,"Ottawa, ON",Tableau Data Analyst,70324
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),70324
Canadian Red Cross,"Ottawa, ON","Senior Director-Knowledge, Data Analytics and Insights",70324
Bosch Group,"Waterloo, ON",Deep Learning Intern- Smart Data Selection,70324
Quantifi,"Calgary, AB",Senior Data Scientist,70324
Nakisa,"Montréal, QC",Data Scientist,70324
Twilio,British Columbia,Data Science Engineer - Email Intelligence,70324
Rogers Communications,"Toronto, ON",Data Scientist,70324
Malwarebytes,Ontario,Principal Data Scientist,70324
AcuityAds,"Toronto, ON",Big Data Engineer,70324
Summatti,"Waterloo, ON",Data Scientist Coop,70324
Microsoft,"Vancouver, BC",Data Science Manager,70324
Triton Digital Canada Inc.,"Montréal, QC",Développeur Big Data // Big Data Developer,70324
Minevest Ltd.,"Vaughan, ON",Data Scientist Intern,70324
McAfee,"Waterloo, ON",Sr. Data Scientist - Experimentation,70324
Awakedata,"Burnaby, BC",Data Scientist,70324
Manulife,"Toronto, ON",Senior Data Scientist,70324
EllisDon Corporation,"Mississauga, ON",Data Analyst,70324
Best Buy,Canada,Senior Data Analyst – Logistics,70324
Lakeland College,"Vermilion, AB",Applied Research Scientist - Canola & Other Oilseed Crops,70324
Groom & Associes,"Montréal, QC",Data Scientist / Scientifique des données,70324
Veeva Systems,"Toronto, ON",Senior Data Scientist,70324
Rogers Communications,"Toronto, ON",Senior Manager Data Scientist AI Acceleration,70324
Staples Canada,"Richmond Hill, ON","Data Scientist, Supply Chain/Customer Profitability",70324
Intact,"Toronto, ON",Data Scientist Technical Lead (Toronto),70324
SITA,"Montréal, QC",Senior Data Scientist ML & NLP expert,70324
Vanguard,"Toronto, ON","Senior Manager, Data Science",70324
Shift Technology,"Toronto, ON",Data Scientist - Canada,70324
Temetrix,"Ottawa, ON",SENIOR DATA SCIENTIST,70324
Cyber Chasse,Canada,Data Science,70324
KPMG,"Toronto, ON","Consultant/Senior Consultant, Information, Data and Analytic...",70324
General Motors,Ontario,Data Engineer/Analyst - Active Safety & Autonomous Data Reco...,70324
Launchtrip,"Vancouver, BC",A.I. / Data Scientist,70324
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),70324
Coffee Meets Bagel,"Toronto, ON",Senior Product Data Scientist,70324
BRP,"Montréal, QC","Manager, Data Science",70324
Investing News Network,None,Web Data Analyst,70324
Twilio,British Columbia,Data Science Engineer - Email Intelligence,70324
Canadian Red Cross,"Ottawa, ON","Senior Director-Knowledge, Data Analytics and Insights",70324
Relogix,"Ottawa, ON",Tableau Data Analyst,70324
BluWave-ai,"Ottawa, ON",Machine Learning Scientist (Can be Remote Within Canada),70324
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),70324
Amazon Dev Centre Canada ULC,"Toronto, ON",Applied Scientist II,70324
Malwarebytes,Ontario,Principal Data Scientist,70324
BMO Financial Group,"Toronto, ON",Controls Machine Learning/AI Data Scientist,70324
Bosch Group,"Waterloo, ON",Deep Learning Intern- Smart Data Selection,70324
Teck Resources Limited,"Vancouver, BC",Senior Data Scientist - RACE21,70324
IQVIA,None,"Senior Statistical Programmer (Remote, US or Canada)",70324
Charger Logistics Inc.,None,Senior Data Analyst,70324
None,None,Senior Data Analyst – Logistics,70324
Quarter4 Inc.,None,Machine Learning Specialist - Time Series,70324
Gameloft,"Montréal, QC",Analyste de données senior - Senior Data analyst,70324
Facebook,"Montréal, QC","Postdoctoral Researcher, Artificial Intelligence",70324
Unbounce,"Vancouver, BC",Senior Data Scientist (R&D Lead),70324
Loblaw Companies Limited,"Brampton, ON",Sr. Identity Data Analyst,70324
Central 1 Credit Union,"Vancouver, BC","Technical Product Director, Data Analytics",70324
MSi Corp (Bell Canada),"Ottawa, ON",BI Developer,70324
nugget.ai,"Toronto, ON",Data Scientist,70324
Chisel AI,"Toronto, ON",Machine Learning Scientist,70324
Fiera Capital,"Montréal, QC","Data Analyst, Global Distribution Support",70324
Yelp,"Vancouver, BC",Software Engineer - Machine Learning (Remote),70324
Microsoft,"Vancouver, BC",Data Science,70324
Avanade,"Calgary, AB",Data Science Consultant,70324
Facebook,Remote,Engineer - Machine Learning | Ingénieur logiciel - Apprentis...,70324
BMW Group Financial Services Canada,"Toronto, ON","Data Analyst Intern, Controlling (12 Months)",70324
Microsoft,"Montréal, QC",Stagiaire en recherche – compréhension du langage naturel /...,70324
Instacart,"Toronto, ON",Senior Data Scientist,70324
Facebook,"Montréal, QC","Research Intern, Machine Learning for Image Synthesis (PhD)",70324
Prodigy Game,"Oakville, ON",Sr. Scrum Master (Data Science & Data Engineering),70324
Prenuvo Inc,"Vancouver, BC",Data Engineer - Machine Learning,70324
Knowtions Research,"Toronto, ON",Machine learning Engineer,70324
Cerebri AI,"Toronto, ON",Senior Data Scientist/Manager,70324
SSENSE,"Montréal, QC","Data Analyst, Merchandise Planning",70324
Pivotree,"Kanata, ON",Jr. Data Scientist,70324
VOTI Detection,"Saint-Laurent, QC",Machine Learning/AI Scientist,70324
Aviva,"Montréal, QC",Data Scientist - Telematics,70324
Brookfield Asset Management,"Toronto, ON",Data Analyst,70324
Sheridan College,"Oakville, ON","Professor, Data Science (Part-time)",70324
Deepcell,"Mountain View, AB",Head of Data Science / AI,70324
BMO Financial Group,"Toronto, ON",Controls Machine Learning/AI Data Scientist,70324
